index,cnt,n_systems,Q1_2022,Q1_2025,Q1_change,Q1_se,Q2_2022,Q2_2025,Q2_change,Q2_se,Q3_2022,Q3_2025,Q3_change,Q3_se,Q4_2022,Q4_2025,Q4_change,Q4_se,Q2-Q1_2022,Q2-Q1_2025,Q2-Q1_change,Q2-Q1_se,Q3-Q1_2022,Q3-Q1_2025,Q3-Q1_change,Q3-Q1_se,Q4-Q1_2022,Q4-Q1_2025,Q4-Q1_change,Q4-Q1_se,Q3-Q2_2022,Q3-Q2_2025,Q3-Q2_change,Q3-Q2_se,Q4-Q2_2022,Q4-Q2_2025,Q4-Q2_change,Q4-Q2_se,Q4-Q3_2022,Q4-Q3_2025,Q4-Q3_change,Q4-Q3_se
escs,AUS,36,438.976612372699,436.562809773943,-2.41380259875558,3.49988212935744,471.217159142238,467.346532603046,-3.87062653919168,3.69984826596532,505.808462849715,502.703668667521,-3.10479418219421,3.978579562515,539.493377288553,518.655749235949,-20.8376280526044,4.0169396912023,32.2405467695392,30.7837228291031,-1.4568239404361,4.51086054641122,66.831850477016,66.1408588935774,-0.690991583438631,4.71211037142294,100.516764915854,82.0929394620055,-18.4238254538488,5.03804855211236,34.5913037074769,35.3571360644743,0.765832356997464,3.86610622144752,68.2762181463151,51.3092166329024,-16.9670015134127,4.47558211140591,33.6849144388382,15.9520805684281,-17.7328338704102,4.21906206412573
escs,AUT,36,435.128614791359,437.731575019701,2.60296022834166,4.82388193298775,472.958265480527,470.552609575541,-2.40565590498539,5.18455589293861,509.695670298972,497.535057003639,-12.1606132953334,4.34779669868438,541.618543519039,519.17081179386,-22.4477317251785,4.20501057332333,37.8296506891673,32.8210345558402,-5.00861613332705,5.68457026017888,74.5670555076129,59.8034819839379,-14.763573523675,5.11137164537249,106.48992872768,81.4392367741596,-25.0506919535202,5.4311535124168,36.7374048184456,26.9824474280977,-9.75495739034795,5.56845063210526,68.6602780385125,48.6182022183193,-20.0420758201931,5.67745163615316,31.9228732200668,21.6357547902217,-10.2871184298452,4.54850249971358
escs,BEL,36,434.451315424372,439.185439552048,4.7341241276759,4.87664475328025,470.324265914211,470.877205129854,0.552939215642766,4.82354896975881,509.355781111281,510.67257183265,1.31679072136819,4.58389310962749,551.360301896889,536.368466285101,-14.9918356117882,4.92208301599323,35.8729504898388,31.6917655778057,-4.18118491203313,5.27644040392781,74.9044656869094,71.4871322806017,-3.41733340630771,5.65796420862967,116.908986472517,97.1830267330533,-19.7259597394641,6.68892926432053,39.0315151970706,39.795366702796,0.763851505725427,4.57931565904492,81.0360359826787,65.4912611552476,-15.544774827431,5.94668952825221,42.0045207856081,25.6958944524516,-16.3086263331564,5.17291755420116
escs,CAN,36,459.587142515729,453.292246009296,-6.2948965064333,3.28068582545175,487.362280656072,485.735559691389,-1.62672096468333,3.36459274290633,512.475794634371,513.760271244871,1.28447661049927,3.36560180377966,536.072375582518,516.1231545611,-19.9492210214185,3.94479069166837,27.7751381403429,32.4433136820928,4.66817554174997,4.04404318707534,52.8886521186424,60.468025235575,7.57937311693257,4.24554496492984,76.4852330667894,62.8309085518043,-13.6543245149851,4.53432223345221,25.1135139782996,28.0247115534822,2.9111975751826,3.86999504546325,48.7100949264466,30.3875948697115,-18.3225000567351,4.48117115700058,23.596580948147,2.36288331622927,-21.2336976319177,3.83712032817681
escs,CHE,36,453.606255034992,455.838053575515,2.23179854052262,4.73345919820045,493.209840065748,487.567704391091,-5.64213567465725,5.08841274083434,523.482472282731,524.952446186527,1.46997390379534,5.20308334188209,570.645355020851,553.629285183441,-17.0160698374104,4.67115037896362,39.6035850307561,31.7296508155762,-7.87393421517987,5.39548253428191,69.876217247739,69.1143926110117,-0.761824636727283,5.99581561414771,117.039099985859,97.7912316079259,-19.2478683779331,6.30360819644883,30.272632216983,37.3847417954356,7.11210957845259,5.8781684150449,77.4355149551029,66.0615807923497,-11.3739341627532,5.69501425854065,47.16288273812,28.6768389969142,-18.4860437412058,5.65596348194254
escs,CHL,36,383.742300802873,377.592047156329,-6.15025364654377,4.16572140458612,403.432029575666,392.045304648025,-11.3867249276416,4.30675106503059,415.176438395493,408.344723730897,-6.83171466459658,4.72018396131188,452.852210062609,447.288670924513,-5.5635391380967,4.85924345113034,19.6897287727932,14.4532574916954,-5.23647128109786,4.99491994279214,31.43413759262,30.7526765745672,-0.681461018052801,5.48616040490184,69.1099092597362,69.6966237681833,0.586714508447074,6.4295692164764,11.7444088198268,16.2994190828719,4.55501026304506,5.46293223518329,49.420180486943,55.2433662764879,5.82318578954494,5.82556090961952,37.6757716671162,38.9439471936161,1.26817552649987,5.48761479705194
escs,COL,36,351.657763356477,350.46889055622,-1.18887280025706,4.00007642129306,369.669186442303,373.168536360185,3.49934991788246,4.14624575614763,384.204434567305,388.057455677169,3.85302110986419,5.93228552612757,430.212977693458,428.555627570042,-1.65735012341662,8.56927325988453,18.0114230858259,22.6996458039654,4.68822271813951,4.84382808782754,32.5466712108275,37.5885651209488,5.04189391012125,5.82531703529759,78.5552143369812,78.0867370138216,-0.468477323159561,9.24986652711769,14.5352481250017,14.8889193169834,0.353671191981732,5.15337469084605,60.5437912511553,55.3870912098562,-5.15670004129908,8.83059281100461,46.0085431261537,40.4981718928728,-5.51037123328081,7.53789948795021
escs,CZE,36,428.901439133805,431.563112944335,2.66167381053015,4.78030795905484,476.422423409673,466.153479835933,-10.2689435737406,4.8405949027413,499.902978948014,493.66387900348,-6.23909994453391,4.51394360566029,544.508084461973,530.990099328314,-13.5179851336599,5.09819747089665,47.5209842758679,34.5903668915971,-12.9306173842708,5.21740727882196,71.0015398142087,62.1007660591447,-8.90077375506405,5.4999398692139,115.606645328168,99.4269863839781,-16.17965894419,6.71359268191418,23.4805555383409,27.5103991675476,4.02984362920671,5.4543276041845,68.0856610523003,64.836619492381,-3.24904155991925,5.67154313237518,44.6051055139594,37.3262203248335,-7.27888518912596,5.75419369589317
escs,DEU,36,429.882045264661,418.747597605169,-11.1344476594924,5.5762177701835,464.386827195887,464.070666906202,-0.316160289684944,5.81735310952382,489.775232089599,490.581616036265,0.806383946665278,5.8356575674994,541.377674216763,530.470322970478,-10.9073512462849,5.39377161843578,34.5047819312256,45.3230693010331,10.8182873698074,6.25187722377264,59.8931868249383,71.834018431096,11.9408316061576,6.4705984310534,111.495628952102,111.722725365309,0.227096413207505,6.92420355819523,25.3884048937127,26.5109491300629,1.12254423635022,5.76123676498802,76.9908470208763,66.3996560642764,-10.5911909565999,6.41276501466406,51.6024421271636,39.8887069342135,-11.7137351929501,5.96140450072151
escs,DNK,36,451.314085785951,443.717560051169,-7.59652573478184,3.87569646257359,479.73562175601,467.20727426428,-12.5283474917299,4.52998237620957,507.018983832858,495.65257456875,-11.3664092641077,4.91555574001595,525.287145165056,501.625053994277,-23.662091170779,4.77418434673732,28.4215359700593,23.4897142131113,-4.93182175694807,5.4094364208299,55.7048980469074,51.9350145175815,-3.76988352932591,5.44014538778835,73.9730593791057,57.9074939431085,-16.0655654359972,6.15119725479179,27.2833620768481,28.4453003044702,1.16193822762216,5.56275563412009,45.5515234090464,34.4177797299973,-11.1337436790491,5.56314446909111,18.2681613321984,5.97247942552707,-12.2956819066713,6.32546963162795
