index,cnt,n_systems,Q1_2022,Q1_2025,Q1_change,Q1_se,Q2_2022,Q2_2025,Q2_change,Q2_se,Q3_2022,Q3_2025,Q3_change,Q3_se,Q4_2022,Q4_2025,Q4_change,Q4_se,Q2-Q1_2022,Q2-Q1_2025,Q2-Q1_change,Q2-Q1_se,Q3-Q1_2022,Q3-Q1_2025,Q3-Q1_change,Q3-Q1_se,Q4-Q1_2022,Q4-Q1_2025,Q4-Q1_change,Q4-Q1_se,Q3-Q2_2022,Q3-Q2_2025,Q3-Q2_change,Q3-Q2_se,Q4-Q2_2022,Q4-Q2_2025,Q4-Q2_change,Q4-Q2_se,Q4-Q3_2022,Q4-Q3_2025,Q4-Q3_change,Q4-Q3_se
escs,AUS,36,438.97661237269875,436.5628097739432,-2.4138025987555807,3.708723198560315,471.21715914223785,467.3465326030463,-3.870626539191562,3.889457047844889,505.8084628497148,502.70366866752045,-3.1047941821943255,4.170597132237978,539.4933772885531,518.6557492359486,-20.837628052604487,4.193877528389766,32.240546769539144,30.78372282910305,-1.4568239404360952,4.513664870949469,66.83185047701599,66.14085889357735,-0.6909915834386453,4.715724153910193,100.51676491585421,82.09293946200549,-18.42382545384872,5.035260969279339,34.591303707476854,35.357136064474304,0.7658323569974499,3.878558294996406,68.27621814631505,51.30921663290245,-16.967001513412598,4.46932153586681,33.684914438838206,15.952080568428148,-17.732833870410058,4.218315220329291
escs,AUT,36,435.1286147913591,437.7315750197008,2.602960228341715,4.972672017903611,472.95826548052645,470.5526095755411,-2.4056559049853377,5.329172987320371,509.695670298972,497.53505700363877,-12.160613295333235,4.5149981433958315,541.6185435190389,519.1708117938604,-22.447731725178528,4.379447724305388,37.82965068916732,32.821034555840264,-5.00861613332706,5.6821391642597225,74.56705550761292,59.803481983937886,-14.763573523675035,5.110111753387323,106.48992872767981,81.43923677415958,-25.05069195352023,5.429707051816438,36.7374048184456,26.982447428097622,-9.754957390347975,5.574055504067065,68.66027803851247,48.618202218319304,-20.04207582019317,5.680492847968098,31.92287322006688,21.635754790221682,-10.287118429845197,4.5440576412486715
escs,BEL,36,434.451315424372,439.18543955204785,4.734124127675841,5.027250135833019,470.32426591421074,470.8772051298535,0.5529392156427662,4.976145068220553,509.3557811112813,510.67257183264945,1.316790721368136,4.7476013920583915,551.3603018968894,536.3684662851011,-14.991835611788247,5.065838056980223,35.872950489838786,31.691765577805675,-4.18118491203311,5.276060785394493,74.90446568690933,71.48713228060167,-3.4173334063076624,5.664009588691857,116.90898647251738,97.18302673305328,-19.725959739464102,6.682974903498522,39.03151519707056,39.79536670279599,0.7638515057254267,4.587230673662924,81.03603598267861,65.4912611552476,-15.544774827431013,5.941162687574295,42.00452078560806,25.69589445245162,-16.30862633315644,5.168948762788326
escs,CAN,36,459.5978885306214,453.29224600929564,-6.305642521325751,3.4996877949866847,487.3517088071743,485.7355596913884,-1.6161491157859018,3.576485543628723,512.4757946343714,513.7602712448706,1.2844766104992686,3.579100176602225,536.0723755825184,516.1231545611,-19.94922102141834,4.130585984570519,27.75382027655283,32.44331368209283,4.689493405539999,4.038170963882741,52.877906103749865,60.46802523557494,7.590119131825077,4.251729522480226,76.47448705189696,62.83090855180426,-13.643578500092701,4.534340206617296,25.124085827197035,28.02471155348211,2.9006257262850745,3.862877867929606,48.72066677534414,30.387594869711428,-18.333071905632714,4.478642459785642,23.596580948147107,2.3628833162293175,-21.23369763191779,3.8425517024719915
escs,CHE,36,453.60625503499233,455.838053575515,2.231798540522675,4.891155528117416,493.15876524622263,487.5677043910911,-5.591060855131502,5.215944623012476,523.5141315413852,524.9524461865267,1.4383146451415314,5.33953004464376,570.6453550208513,553.6292851834409,-17.01606983741044,4.8253487151297385,39.552510211230384,31.72965081557619,-7.822859395654195,5.384763932382158,69.90787650639287,69.11439261101168,-0.7934838953811862,5.990608781761943,117.03909998585895,97.79123160792588,-19.247868377933074,6.305902976574335,30.355366295162487,37.384741795435495,7.029375500273009,5.830873169740141,77.48658977462858,66.06158079234972,-11.425008982278868,5.681684360620371,47.13122347946609,28.676838996914206,-18.45438448255188,5.652334938580391
escs,CHL,36,383.74230080287316,377.5920471563294,-6.150253646543774,4.340869651713312,403.4320295756664,392.04530464802474,-11.386724927641637,4.477111323408726,415.17643839549316,408.3447237308966,-6.831714664596575,4.875790888073509,452.85221006260934,447.28867092451276,-5.563539138096587,5.00742571189373,19.689728772793195,14.453257491695371,-5.236471281097824,4.9977418156483004,31.434137592619997,30.75267657456722,-0.6814610180527758,5.489630684642367,69.10990925973617,69.69662376818329,0.5867145084471161,6.427389737508871,11.744408819826806,16.29941908287185,4.555010263045045,5.461124779872812,49.420180486942975,55.24336627648792,5.823185789544944,5.823169648511358,37.675771667116166,38.94394719361607,1.2681755264999026,5.484914663034987
escs,COL,36,351.657763356477,350.4688905562199,-1.1888728002571156,4.18235015158451,369.6691864423028,373.1685363601852,3.499349917882398,4.321940192854321,384.2044345673045,388.05745567716866,3.853021109864187,6.0554053016144325,430.21297769345813,428.55562757004145,-1.657350123416677,8.655759369129896,18.011423085825832,22.69964580396538,4.688222718139549,4.835601273747246,32.54667121082752,37.588565120948765,5.041893910121246,5.83182031684123,78.5552143369812,78.08673701382163,-0.46847732315956137,9.249389483545936,14.535248125001687,14.888919316983385,0.3536711919816984,5.15216311844718,60.543791251155355,55.38709120985625,-5.1567000412991035,8.830439522606861,46.00854312615367,40.49817189287286,-5.510371233280807,7.5383667792499045
escs,CZE,36,428.9014391338052,431.56311294433533,2.6616738105301465,4.934781204746273,476.42242340967306,466.15347983593244,-10.268943573740614,4.9938589554965755,499.902978948014,493.6638790034801,-6.239099944533905,4.675377965643921,544.5080844619733,530.9900993283136,-13.51798513365975,5.241894456616048,47.5209842758679,34.5903668915971,-12.930617384270803,5.2224485480344,71.00153981420878,62.10076605914469,-8.900773755064094,5.499665708150145,115.60664532816811,99.42698638397817,-16.17965894418994,6.713890990061127,23.480555538340873,27.510399167547583,4.0298436292067095,5.464578267943793,68.0856610523002,64.83661949238106,-3.249041559919135,5.664743703953137,44.605105513959344,37.32622032483348,-7.278885189125866,5.751069597243363
escs,DEU,36,429.88204526466086,418.74759760516855,-11.13444765949231,5.708117432263484,464.3868271958865,464.0706669062015,-0.3161602896850013,5.943688337376492,489.77523208959917,490.5816160362645,0.8063839466653349,5.960799262859302,541.3776742167628,530.4703229704779,-10.907351246284861,5.532460334127443,34.50478193122561,45.32306930103306,10.81828736980745,6.252555109564733,59.89318682493833,71.83401843109598,11.940831606157651,6.476422209451542,111.49562895210197,111.7227253653095,0.2270964132075335,6.920399873168733,25.38840489371272,26.510949130062908,1.122544236350187,5.765103790890639,76.99084702087636,66.39965606427643,-10.591190956599931,6.412995220331474,51.602442127163634,39.888706934213516,-11.713735192950118,5.960467406832288
escs,DNK,36,451.3140857859506,443.7175600511688,-7.596525734781835,4.0632065290456305,479.7356217560099,467.20727426428004,-12.528347491729846,4.694911632531903,507.018983832858,495.65257456875025,-11.366409264107745,5.047487126929761,525.2871451650564,501.6250539942774,-23.66209117077898,4.921462115854277,28.421535970059313,23.489714213111263,-4.93182175694805,5.408989827813849,55.704898046907374,51.935014517581465,-3.7698835293259094,5.4277462884276035,73.97305937910572,57.90749394310858,-16.065565435997144,6.142991482316721,27.283362076848057,28.4453003044702,1.1619382276221444,5.545567405980156,45.551523409046425,34.41777972999731,-11.133743679049118,5.56098484610616,18.268161332198368,5.972479425527103,-12.295681906671264,6.298768016280938
